1323,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2019-03-22 14:00:00,28.0,29.0,8.3,010013806
2,2019-03-22 15:00:00,26.5,29.0,7.0
3,2019-03-22 16:00:00,26.0,29.0,6.6
4,2019-03-22 17:00:00,26.5,35.0,9.8
5,2019-03-22 18:00:00,25.5,49.5,14.2
6,2019-03-22 19:00:00,20.0,60.0,12.0
7,2019-03-22 20:00:00,20.0,55.0,10.7
8,2019-03-22 21:00:00,18.5,53.5,8.9
9,2019-03-22 22:00:00,18.5,54.0,9.0
10,2019-03-22 23:00:00,18.5,54.0,9.0
11,2019-03-23 00:00:00,18.5,53.0,8.7
12,2019-03-23 01:00:00,18.0,53.5,8.4
13,2019-03-23 02:00:00,18.0,53.5,8.4
14,2019-03-23 03:00:00,17.5,54.0,8.1
15,2019-03-23 04:00:00,17.5,54.0,8.1
16,2019-03-23 05:00:00,17.5,58.0,9.2
17,2019-03-23 06:00:00,17.5,60.5,9.8
18,2019-03-23 07:00:00,16.0,62.0,8.7
19,2019-03-23 08:00:00,22.0,61.0,14.1
20,2019-03-23 09:00:00,27.0,52.0,16.3
21,2019-03-23 10:00:00,34.5,32.0,15.4
22,2019-03-23 11:00:00,33.0,28.5,12.3
23,2019-03-23 12:00:00,30.5,34.5,13.1
24,2019-03-23 13:00:00,31.5,26.0,9.7
25,2019-03-23 14:00:00,31.0,26.5,9.5
26,2019-03-23 15:00:00,27.5,28.0,7.4
27,2019-03-23 16:00:00,26.0,29.0,6.6
28,2019-03-23 17:00:00,26.0,29.0,6.6
29,2019-03-23 18:00:00,25.5,46.5,13.2
30,2019-03-23 19:00:00,20.5,58.0,12.0
31,2019-03-23 20:00:00,20.0,53.5,10.3
32,2019-03-23 21:00:00,18.5,52.5,8.6
33,2019-03-23 22:00:00,18.5,54.0,9.0
34,2019-03-23 23:00:00,19.0,52.5,9.1
35,2019-03-24 00:00:00,19.0,52.5,9.1
36,2019-03-24 01:00:00,18.5,52.5,8.6
37,2019-03-24 02:00:00,18.5,52.5,8.6
38,2019-03-24 03:00:00,18.5,53.0,8.7
39,2019-03-24 04:00:00,18.0,53.5,8.4
40,2019-03-24 05:00:00,18.0,54.5,8.7
41,2019-03-24 06:00:00,18.0,54.0,8.6
42,2019-03-24 07:00:00,16.5,58.0,8.2
43,2019-03-24 08:00:00,22.5,58.0,13.8
44,2019-03-24 09:00:00,27.0,52.0,16.3
45,2019-03-24 10:00:00,34.0,31.5,14.7
46,2019-03-24 11:00:00,33.0,31.0,13.6
47,2019-03-24 12:00:00,31.0,34.0,13.3
48,2019-03-24 13:00:00,31.0,27.0,9.8
49,2019-03-24 14:00:00,31.0,27.5,10.1
50,2019-03-24 15:00:00,28.0,30.5,9.1
51,2019-03-24 16:00:00,26.5,29.5,7.3
52,2019-03-24 17:00:00,26.0,32.0,8.0
53,2019-03-24 18:00:00,25.0,48.0,13.2
54,2019-03-24 19:00:00,20.5,60.0,12.5
55,2019-03-24 20:00:00,20.0,64.0,13.0
56,2019-03-24 21:00:00,19.0,60.5,11.2
57,2019-03-24 22:00:00,19.5,63.5,12.4
58,2019-03-24 23:00:00,19.0,57.0,10.3
59,2019-03-25 00:00:00,18.5,57.5,10.0
60,2019-03-25 01:00:00,19.0,56.0,10.0
61,2019-03-25 02:00:00,19.0,55.5,9.9
62,2019-03-25 03:00:00,19.0,57.0,10.3
63,2019-03-25 04:00:00,19.5,56.0,10.5
64,2019-03-25 05:00:00,19.0,58.5,10.7
65,2019-03-25 06:00:00,19.5,56.5,10.6
66,2019-03-25 07:00:00,19.0,56.5,10.2
67,2019-03-25 08:00:00,19.5,58.5,11.2
68,2019-03-25 09:00:00,20.5,60.0,12.5
69,2019-03-25 10:00:00,20.0,59.5,11.9
70,2019-03-25 11:00:00,20.0,58.5,11.6
71,2019-03-25 12:00:00,21.5,69.0,15.6
72,2019-03-25 13:00:00,24.0,66.0,17.3
73,2019-03-25 14:00:00,22.0,66.0,15.4
74,2019-03-25 15:00:00,20.0,67.5,13.8
75,2019-03-25 16:00:00,21.5,68.5,15.5
76,2019-03-25 17:00:00,23.5,64.5,16.4
77,2019-03-25 18:00:00,19.0,63.5,11.9
78,2019-03-25 19:00:00,18.0,63.5,11.0
79,2019-03-25 20:00:00,18.5,65.0,11.8
80,2019-03-25 21:00:00,18.0,63.0,10.9
81,2019-03-25 22:00:00,17.5,64.0,10.6
