1300,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2019-03-22 14:00:00,25.5,34.5,8.7,010014290
2,2019-03-22 15:00:00,25.5,33.5,8.3
3,2019-03-22 16:00:00,25.0,32.5,7.4
4,2019-03-22 17:00:00,25.0,38.5,9.9
5,2019-03-22 18:00:00,24.0,50.5,13.1
6,2019-03-22 19:00:00,20.0,62.5,12.6
7,2019-03-22 20:00:00,19.5,60.0,11.5
8,2019-03-22 21:00:00,18.0,59.0,9.9
9,2019-03-22 22:00:00,17.5,60.0,9.7
10,2019-03-22 23:00:00,17.5,58.0,9.2
11,2019-03-23 00:00:00,17.5,58.0,9.2
12,2019-03-23 01:00:00,17.0,58.0,8.7
13,2019-03-23 02:00:00,17.0,59.0,8.9
14,2019-03-23 03:00:00,16.5,59.0,8.5
15,2019-03-23 04:00:00,16.5,61.0,9.0
16,2019-03-23 05:00:00,16.0,60.0,8.2
17,2019-03-23 06:00:00,16.0,63.0,9.0
18,2019-03-23 07:00:00,15.5,66.5,9.3
19,2019-03-23 08:00:00,17.5,74.0,12.8
20,2019-03-23 09:00:00,27.5,53.0,17.1
21,2019-03-23 10:00:00,34.0,34.0,15.9
22,2019-03-23 11:00:00,28.0,35.0,11.1
23,2019-03-23 12:00:00,25.0,40.0,10.5
24,2019-03-23 13:00:00,25.5,34.5,8.7
25,2019-03-23 14:00:00,25.0,38.0,9.7
26,2019-03-23 15:00:00,26.0,33.5,8.7
27,2019-03-23 16:00:00,25.0,32.5,7.4
28,2019-03-23 17:00:00,25.0,34.5,8.3
29,2019-03-23 18:00:00,24.5,50.5,13.6
30,2019-03-23 19:00:00,20.5,61.0,12.7
31,2019-03-23 20:00:00,19.5,58.5,11.2
32,2019-03-23 21:00:00,18.0,58.5,9.7
33,2019-03-23 22:00:00,17.5,59.5,9.5
34,2019-03-23 23:00:00,18.0,59.0,9.9
35,2019-03-24 00:00:00,18.0,57.5,9.5
36,2019-03-24 01:00:00,17.5,58.5,9.3
37,2019-03-24 02:00:00,17.5,58.5,9.3
38,2019-03-24 03:00:00,17.5,60.0,9.7
39,2019-03-24 04:00:00,17.0,60.0,9.2
40,2019-03-24 05:00:00,16.5,60.5,8.8
41,2019-03-24 06:00:00,16.5,62.0,9.2
42,2019-03-24 07:00:00,15.5,66.0,9.2
43,2019-03-24 08:00:00,17.5,71.0,12.2
44,2019-03-24 09:00:00,26.5,56.0,17.0
45,2019-03-24 10:00:00,33.5,35.5,16.2
46,2019-03-24 11:00:00,30.0,37.0,13.7
47,2019-03-24 12:00:00,26.5,43.5,13.1
48,2019-03-24 13:00:00,26.0,37.0,10.2
49,2019-03-24 14:00:00,25.5,35.5,9.1
50,2019-03-24 15:00:00,26.0,34.5,9.1
51,2019-03-24 16:00:00,25.0,35.5,8.7
52,2019-03-24 17:00:00,25.0,37.5,9.5
53,2019-03-24 18:00:00,24.0,54.0,14.1
54,2019-03-24 19:00:00,20.5,63.5,13.3
55,2019-03-24 20:00:00,19.0,66.5,12.6
